DeviceId	Company_Name	expiry date	batteryVoltage	OnRoadSince	RPM	longitude	latitude	population	manufacturingDate
VIM_2.4_505	G		3.423969582	11/1/1994	0.02843028	77.68284641	13.15799964	5050	7/1/1994
VIM_2.4_506	B		3.522207923	5/1/1991	0.486738126	77.75131068	13.16169467	5060	5/1/1991
VIM_2.4_507	E		3.158651558	2/1/1991	0.841734824	77.97661437	13.1395533	5070	11/1/1990
VIM_2.4_508	A		3.7559146	11/1/1993	0.225071231	77.9708297	12.77691818	5080	7/1/1993
VIM_2.4_509	G		3.090693953	10/1/1994	0.330858297	77.73814657	12.62983481	5090	8/1/1994
VIM_2.4_510	H		3.279695993	4/1/1993	0.711115624	77.5036169	12.59715683	5100	3/1/1993
VIM_2.4_511	I		3.193529961	4/1/1992	0.257711133	77.90864289	13.31627529	5110	2/1/1992
VIM_2.4_512	A		3.514253854	4/1/1992	0.395420978	77.37390427	12.61704496	5120	1/1/1992
VIM_2.4_513	B		3.799726203	8/1/1993	0.022620089	77.67511438	13.05879407	5130	4/1/1993
VIM_2.4_514	J		3.3460569	10/1/1992	0.772748729	77.86038464	13.32623427	5140	7/1/1992
VIM_2.4_515	J		3.835080986	3/1/1991	0.009988463	77.80000942	12.67342499	5150	2/1/1991
VIM_2.4_516	E		3.681704683	4/1/1993	0.404742743	77.95727288	12.58637972	5160	3/1/1993
VIM_2.4_517	H		3.338464889	10/1/1992	0.243314038	77.3170262	12.63735139	5170	6/1/1992
VIM_2.4_518	F		3.679976292	4/1/1993	0.923678924	77.3548331	12.77072208	5180	12/1/1992
VIM_2.4_519	J		3.986511456	2/1/1994	0.058306609	77.8003338	12.59373536	5190	2/1/1994
VIM_2.4_520	J		3.683505716	6/1/1992	0.220374372	77.79649357	12.74769254	5200	2/1/1992
VIM_2.4_521	G		3.391821338	3/1/1992	0.948126021	77.53493347	13.17639829	5210	2/1/1992
VIM_2.4_522	A		3.173494486	2/1/1993	0.690785987	77.82471757	13.28191944	5220	10/1/1992
VIM_2.4_523	J		3.127067999	1/1/1992	0.003053824	77.44771476	12.73602101	5230	10/1/1991
VIM_2.4_524	A		3.273962447	6/1/1991	0.739528215	77.31205662	12.7187421	5240	3/1/1991
VIM_2.4_525	C		3.389592868	12/1/1991	0.9883716	77.7747182	13.01509348	5250	10/1/1991
VIM_2.4_526	H		3.314157141	7/1/1994	0.836341422	77.87751355	12.84054198	5260	5/1/1994
VIM_2.4_527	G		3.924330056	3/1/1995	0.124125763	77.65976179	13.16573122	5270	12/1/1994
VIM_2.4_528	C		3.692226865	7/1/1992	0.357195984	77.37434755	12.67024154	5280	3/1/1992
VIM_2.4_529	D		3.43191403	11/1/1993	0.202178268	77.61883482	12.76748524	5290	8/1/1993
VIM_2.4_530	A		3.628190809	7/1/1991	0.510003591	77.96147293	13.27750996	5300	3/1/1991
VIM_2.4_531	D		3.423505687	8/1/1991	0.288361832	77.72137157	13.06710845	5310	5/1/1991
VIM_2.4_532	I		3.781512287	3/1/1991	0.411507281	77.32174896	13.30353168	5320	11/1/1990
VIM_2.4_533	A		3.755388468	11/1/1990	0.329891565	77.50951055	12.76076926	5330	9/1/1990
VIM_2.4_534	F		3.055828546	8/1/1992	0.477988762	77.82651931	12.70935786	5340	7/1/1992
VIM_2.4_535	A		3.65619356	12/1/1991	0.773697631	77.56515316	12.765525	5350	9/1/1991
VIM_2.4_536	I		3.440291042	7/1/1991	0.577818755	77.78139279	12.91005433	5360	5/1/1991
VIM_2.4_537	A		3.233227905	5/1/1994	0.215549393	77.42318314	12.96800889	5370	5/1/1994
VIM_2.4_538	A		3.769643498	8/1/1994	0.890818805	77.25828067	12.8276779	5380	8/1/1994
VIM_2.4_539	F		3.197665066	8/1/1992	0.585830081	77.83203854	12.69795484	5390	6/1/1992
VIM_2.4_540	B		3.901554111	5/1/1993	0.479242752	77.74481979	12.94524844	5400	3/1/1993
VIM_2.4_541	F		3.73960801	10/1/1991	0.511966908	77.73029077	13.19875742	5410	6/1/1991
VIM_2.4_542	G		3.550876936	6/1/1993	0.922432337	77.80043997	12.88352835	5420	6/1/1993
VIM_2.4_543	I		3.742204477	9/1/1991	0.919528691	77.64002099	12.64790167	5430	5/1/1991
VIM_2.4_544	G		3.864212424	3/1/1990	0.276943917	77.89793916	13.12638125	5440	3/1/1990
VIM_2.4_545	I		3.025846585	9/1/1994	0.679369786	77.66448033	12.9990887	5450	5/1/1994
VIM_2.4_546	J		3.043735414	7/1/1990	0.976036729	77.73485042	12.83833193	5460	7/1/1990
VIM_2.4_547	B		3.597161975	11/1/1990	0.841948867	77.9426019	13.05277183	5470	9/1/1990
VIM_2.4_548	B		3.065566221	8/1/1990	0.076362757	77.48669762	12.96023003	5480	5/1/1990
VIM_2.4_549	G		3.807898877	8/1/1993	0.008478792	77.20487584	13.13089778	5490	5/1/1993
VIM_2.4_550	B		3.719392003	3/1/1993	0.608443165	77.68925204	13.02895462	5500	1/1/1993
VIM_2.4_551	H		3.313216012	10/1/1992	0.367582275	77.40645955	13.15310364	5510	6/1/1992
VIM_2.4_552	I		3.459771531	12/1/1994	0.594325465	77.50229728	12.97203332	5520	9/1/1994
VIM_2.4_553	I		3.0542931	8/1/1994	0.689094625	77.57495842	13.21365657	5530	5/1/1994
VIM_2.4_554	J		3.143753035	8/1/1991	0.197584246	77.52744945	12.8180456	5540	6/1/1991
VIM_2.4_555	D		3.54281385	2/1/1995	0.495215116	77.79560421	13.08611042	5550	12/1/1994
VIM_2.4_556	H		3.351704853	11/1/1994	0.860828008	77.55284402	12.6648137	5560	9/1/1994
VIM_2.4_557	E		3.206429804	1/1/1993	0.893299109	77.74340508	12.9617442	5570	10/1/1992
VIM_2.4_558	G		3.505822263	11/1/1992	0.030073419	77.95781879	12.74577483	5580	8/1/1992
VIM_2.4_559	C		3.410248962	5/1/1994	0.027528586	77.88402572	12.97203021	5590	5/1/1994
VIM_2.4_560	G		3.07913914	3/1/1993	0.595551012	77.21534857	13.2303231	5600	2/1/1993
VIM_2.4_561	F		3.13092199	6/1/1991	0.057269728	77.73488623	13.34892011	5610	4/1/1991
VIM_2.4_562	C		3.267276958	3/1/1995	0.377394263	77.68105288	13.36251006	5620	12/1/1994
VIM_2.4_563	C		3.733086248	5/1/1993	0.102235745	77.42887797	13.30978591	5630	4/1/1993
VIM_2.4_564	D		3.721538716	11/1/1994	0.779398523	77.48956542	13.29623029	5640	7/1/1994
VIM_2.4_565	F		3.893405185	4/1/1993	0.458955206	77.94985432	12.62582562	5650	1/1/1993
VIM_2.4_566	F		3.781539588	3/1/1994	0.099702132	77.71362047	12.77107795	5660	2/1/1994
VIM_2.4_567	C		3.506081425	6/1/1992	0.016816472	77.96381313	12.74667722	5670	4/1/1992
VIM_2.4_568	C		3.088843025	7/1/1991	0.60271714	77.39375846	13.02821548	5680	5/1/1991
VIM_2.4_569	A		3.476072327	7/1/1990	0.926601753	77.40810325	12.72528084	5690	3/1/1990
VIM_2.4_570	J		3.740626026	2/1/1991	0.354831835	77.8562267	13.2543945	5700	2/1/1991
VIM_2.4_571	B		3.822596982	6/1/1992	0.500806736	77.22175067	13.31339889	5710	5/1/1992
VIM_2.4_572	J		3.836804107	4/1/1994	0.718057771	77.30903907	13.09317495	5720	1/1/1994
VIM_2.4_573	B		3.648569889	1/1/1995	0.257643066	77.75286415	13.12498791	5730	11/1/1994
VIM_2.4_574	I		3.695248419	8/1/1993	0.908243385	77.2925246	12.87266892	5740	6/1/1993
VIM_2.4_575	B		3.498848237	5/1/1992	0.901533526	77.90952439	13.06486965	5750	2/1/1992
VIM_2.4_576	A		3.667551174	5/1/1991	0.327802766	77.68292897	13.14911656	5760	5/1/1991
VIM_2.4_577	H		3.227096626	6/1/1990	0.753323547	77.32790781	12.91722413	5770	5/1/1990
VIM_2.4_578	D		3.398381404	11/1/1991	0.134958198	77.32352327	12.65296998	5780	8/1/1991
VIM_2.4_579	E		3.941659872	12/1/1990	0.387603633	77.67135368	13.22795518	5790	10/1/1990
VIM_2.4_580	D		3.302722232	1/1/1991	0.209575593	77.40550915	13.00172049	5800	10/1/1990
VIM_2.4_581	F		3.557119192	5/1/1994	0.320822824	77.40543131	12.7490347	5810	4/1/1994
VIM_2.4_582	J		3.936487552	6/1/1992	0.761045637	77.45952112	13.20034323	5820	4/1/1992
VIM_2.4_583	B		3.420938924	5/1/1995	0.297183459	77.81711844	12.65631842	5830	1/1/1995
VIM_2.4_584	B		3.004245686	11/1/1994	0.606613451	77.71878961	12.7668107	5840	11/1/1994
VIM_2.4_585	E		3.921559634	8/1/1993	0.344424734	77.54881951	12.96333078	5850	7/1/1993
VIM_2.4_586	H		3.676226192	1/1/1994	0.379066524	77.39946519	13.2550346	5860	9/1/1993
VIM_2.4_587	E		3.0039358	1/1/1993	0.833595388	77.5942211	13.1292587	5870	9/1/1992
VIM_2.4_588	A		3.579300695	11/1/1992	0.0732601	77.20429012	13.34851775	5880	8/1/1992
VIM_2.4_589	D		3.026534717	12/1/1992	0.059767808	77.46245303	12.96453793	5890	12/1/1992
VIM_2.4_590	C		3.834799081	5/1/1991	0.286041346	77.93525153	12.62988859	5900	3/1/1991
VIM_2.4_591	H		3.819284071	7/1/1990	0.035531509	77.48338999	12.71110222	5910	3/1/1990
VIM_2.4_592	G		3.529823799	4/1/1992	0.274481875	77.94720798	13.07558007	5920	3/1/1992
VIM_2.4_593	E		3.409771715	6/1/1990	0.74240237	77.23692745	12.73001428	5930	3/1/1990
VIM_2.4_594	B		3.674611942	2/1/1991	0.009787575	77.20622498	12.80257051	5940	2/1/1991
VIM_2.4_595	A		3.911199816	9/1/1990	0.014005262	77.57021854	13.36310032	5950	9/1/1990
VIM_2.4_596	A		3.487412481	1/1/1995	0.893397179	77.44226568	13.19254014	5960	12/1/1994
VIM_2.4_597	A		3.221292885	7/1/1993	0.937257297	77.61692997	13.03005165	5970	5/1/1993
VIM_2.4_598	B		3.549297617	5/1/1993	0.328168416	77.5601759	13.27578016	5980	3/1/1993
VIM_2.4_599	D		3.319147218	11/1/1994	0.824863822	77.6533731	12.80872272	5990	10/1/1994
VIM_2.4_600	E		3.150962958	10/1/1991	0.534881123	77.50693596	12.67487908	6000	6/1/1991
VIM_2.4_601	B		3.626186807	7/1/1991	0.910320772	77.29837835	13.24991253	6010	7/1/1991
VIM_2.4_602	G		3.432572406	10/1/1993	0.140436651	77.46528441	12.84718167	6020	10/1/1993
VIM_2.4_603	J		3.693077116	5/1/1991	0.734920712	77.44497382	13.35873232	6030	2/1/1991
VIM_2.4_604	A		3.818007443	5/1/1990	0.31667542	77.60612937	12.97494355	6040	3/1/1990
VIM_2.4_605	H		3.645535762	7/1/1993	0.913412579	77.78164872	13.03767677	6050	5/1/1993
VIM_2.4_606	H		3.614266403	5/1/1990	0.882747089	77.77787769	12.85220342	6060	5/1/1990
VIM_2.4_607	F		3.617378858	6/1/1993	0.718894441	77.96898379	13.32336027	6070	3/1/1993
VIM_2.4_608	J		3.56075569	3/1/1991	0.552113276	77.57474105	13.00084037	6080	12/1/1990
VIM_2.4_609	I		3.335764498	10/1/1993	0.164971993	77.24627906	13.14908068	6090	6/1/1993
VIM_2.4_610	C		3.82303246	10/1/1992	0.530916561	77.96893776	12.62462588	6100	8/1/1992
VIM_2.4_611	D		3.569043172	1/1/1994	0.433628789	77.37972645	12.66218078	6110	12/1/1993
VIM_2.4_612	D		3.095048204	11/1/1990	0.737497085	77.45300654	12.87479674	6120	10/1/1990
VIM_2.4_613	H		3.32177731	12/1/1993	0.785981715	77.95024895	12.73292323	6130	11/1/1993
VIM_2.4_614	D		3.28072584	8/1/1994	0.015526541	77.52716564	13.32596476	6140	7/1/1994
VIM_2.4_615	J		3.357019464	2/1/1992	0.100334904	77.33927285	12.75806857	6150	10/1/1991
VIM_2.4_616	J		3.303954022	9/1/1990	0.393397707	77.5573719	13.19667373	6160	7/1/1990
VIM_2.4_617	H		3.082574645	8/1/1992	0.958336722	77.8399724	12.99993552	6170	8/1/1992
VIM_2.4_618	C		3.263787482	4/1/1990	0.391315804	77.41949843	13.26268402	6180	3/1/1990
VIM_2.4_619	B		3.935602532	7/1/1991	0.924379225	77.95494729	13.00782607	6190	7/1/1991
VIM_2.4_620	D		3.45392476	10/1/1990	0.174091561	77.39573058	13.2001751	6200	7/1/1990
VIM_2.4_621	D		3.136954431	1/1/1995	0.72744102	77.33111183	12.64330244	6210	12/1/1994
VIM_2.4_622	F		3.025688249	12/1/1991	0.117862006	77.60607563	13.21136494	6220	9/1/1991
VIM_2.4_623	J		3.43057105	1/1/1995	0.653976101	77.47175166	13.08309356	6230	1/1/1995
VIM_2.4_624	H		3.744003251	7/1/1993	0.953685798	77.93286894	12.76363383	6240	7/1/1993
VIM_2.4_625	D		3.697153434	6/1/1994	0.005099729	77.4462431	12.87410925	6250	4/1/1994
VIM_2.4_626	A		3.250454878	1/1/1995	0.598192122	77.61204922	13.28294508	6260	9/1/1994
VIM_2.4_627	B		3.803316893	5/1/1992	0.576129637	77.67052752	13.02376032	6270	1/1/1992
VIM_2.4_628	J		3.210154101	2/1/1995	0.129331325	77.39529142	12.76860257	6280	1/1/1995
VIM_2.4_629	G		3.977826235	6/1/1993	0.409649539	77.39354095	13.36938467	6290	2/1/1993
VIM_2.4_630	G		3.236067817	5/1/1991	0.350840064	77.614218	13.11716039	6300	1/1/1991
VIM_2.4_631	J		3.522033598	6/1/1991	0.462210724	77.98879911	13.12705865	6310	6/1/1991
VIM_2.4_632	C		3.979794802	1/1/1994	0.076433475	77.33255103	12.79591619	6320	10/1/1993
VIM_2.4_633	E		3.546793643	4/1/1991	0.29441304	77.91524935	12.59721649	6330	2/1/1991
VIM_2.4_634	G		3.764833069	9/1/1993	0.393790492	77.63763767	12.77461369	6340	7/1/1993
VIM_2.4_635	B		3.861019588	9/1/1993	0.19953911	77.70730099	12.95302755	6350	5/1/1993
VIM_2.4_636	G		3.171975202	10/1/1992	0.100489717	77.82867622	13.34718984	6360	8/1/1992
VIM_2.4_637	B		3.425331137	12/1/1992	0.505548567	77.29991475	13.35208377	6370	11/1/1992
VIM_2.4_638	I		3.941821898	3/1/1990	0.963201098	77.91157524	13.23262283	6380	2/1/1990
VIM_2.4_639	H		3.402002163	3/1/1994	0.403881533	77.69319755	13.04120314	6390	3/1/1994
VIM_2.4_640	G		3.153640553	1/1/1995	0.824449109	77.85937963	12.95366341	6400	11/1/1994
VIM_2.4_641	E		3.078718995	7/1/1992	0.363608056	77.47186138	13.15923946	6410	4/1/1992
VIM_2.4_642	G		3.925882354	12/1/1994	0.980535304	77.5107496	13.12987322	6420	8/1/1994
VIM_2.4_643	H		3.354176077	11/1/1991	0.848777805	77.88008097	12.59913991	6430	11/1/1991
VIM_2.4_644	E		3.893796313	9/1/1994	0.490626424	77.77009528	12.64410755	6440	8/1/1994
VIM_2.4_645	J		3.202697774	12/1/1994	0.29934766	77.43527281	13.29953634	6450	9/1/1994
VIM_2.4_646	I		3.007850192	9/1/1991	0.912270624	77.20616156	12.88233853	6460	8/1/1991
VIM_2.4_647	I		3.205696049	7/1/1991	0.494541849	77.82631682	12.89091136	6470	7/1/1991
VIM_2.4_648	J		3.627327013	7/1/1990	0.242232316	77.77031011	12.82391372	6480	6/1/1990
VIM_2.4_649	C		3.881921216	2/1/1993	0.785341204	77.51619146	12.92181494	6490	1/1/1993
VIM_2.4_650	G		3.106431329	10/1/1990	0.223697348	77.40222443	12.9377654	6500	10/1/1990
VIM_2.4_651	E		3.934029954	5/1/1995	0.944080471	77.70747616	12.75717928	6510	1/1/1995
VIM_2.4_652	D		3.487038829	11/1/1992	0.270320566	77.35600377	13.00963138	6520	9/1/1992
VIM_2.4_653	I		3.968974067	10/1/1994	0.930179263	77.81794056	13.15761517	6530	6/1/1994
VIM_2.4_654	B		3.60070615	11/1/1992	0.754371058	77.57159496	13.19077586	6540	8/1/1992
VIM_2.4_655	D		3.917596826	8/1/1992	0.547974023	77.43879642	12.73963756	6550	6/1/1992
VIM_2.4_656	G		3.63435796	4/1/1994	0.881450483	77.82231764	12.81613652	6560	3/1/1994
VIM_2.4_657	B		3.793297707	11/1/1992	0.421093285	77.79015639	12.98638999	6570	11/1/1992
VIM_2.4_658	E		3.432035406	2/1/1990	0.800519836	77.3967813	12.9712595	6580	2/1/1990
VIM_2.4_659	D		3.841331979	9/1/1990	0.751493451	77.80581261	13.32202547	6590	6/1/1990
VIM_2.4_660	I		3.729964801	1/1/1994	0.437224163	77.5117657	13.28748652	6600	9/1/1993
VIM_2.4_661	I		3.430104946	3/1/1991	0.60514396	77.21609447	12.97705545	6610	1/1/1991
VIM_2.4_662	C		3.563654105	10/1/1992	0.074495076	77.42218595	12.80018404	6620	8/1/1992
VIM_2.4_663	B		3.684961986	1/1/1995	0.755569088	77.29289497	13.32572756	6630	1/1/1995
VIM_2.4_664	E		3.234470193	12/1/1993	0.00657935	77.74439888	13.08981644	6640	12/1/1993
VIM_2.4_665	F		3.542668298	9/1/1992	0.037445239	77.79975925	13.06786942	6650	5/1/1992
VIM_2.4_666	I		3.046849514	7/1/1990	0.275706497	77.7255742	13.22458025	6660	5/1/1990
VIM_2.4_667	A		3.893500797	8/1/1990	0.257785876	77.64701008	12.83958132	6670	6/1/1990
VIM_2.4_668	A		3.719335692	10/1/1994	0.970599164	77.67228667	13.2179034	6680	10/1/1994
VIM_2.4_669	F		3.711734306	11/1/1990	0.458817067	77.34615348	12.83213352	6690	10/1/1990
VIM_2.4_670	G		3.23243969	2/1/1991	0.633190291	77.71628939	13.32314091	6700	2/1/1991
VIM_2.4_671	D		3.995251302	1/1/1993	0.08218912	77.56175353	13.24743888	6710	12/1/1992
VIM_2.4_672	B		3.422539622	12/1/1993	0.586345436	77.88768714	13.06758569	6720	9/1/1993
VIM_2.4_673	A		3.834027192	10/1/1991	0.435571853	77.6724021	13.08780702	6730	7/1/1991
VIM_2.4_674	D		3.151975097	1/1/1995	0.71850822	77.92824115	13.05085856	6740	11/1/1994
VIM_2.4_675	I		3.460025738	2/1/1991	0.588064334	77.97194716	12.93114932	6750	1/1/1991
VIM_2.4_676	B		3.30517912	4/1/1994	0.643410878	77.53267846	12.90158078	6760	12/1/1993
VIM_2.4_677	E		3.236539259	2/1/1994	0.003234998	77.797591	12.8087756	6770	12/1/1993
VIM_2.4_678	D		3.149308203	10/1/1994	0.954668005	77.72405215	13.33911188	6780	10/1/1994
VIM_2.4_679	H		3.050859785	11/1/1993	0.534673307	77.93186573	13.25507925	6790	7/1/1993
VIM_2.4_680	I		3.133209905	4/1/1993	0.910040571	77.5312873	13.26929987	6800	1/1/1993
VIM_2.4_681	A		3.817374195	9/1/1992	0.874427236	77.20538258	13.3641916	6810	5/1/1992
VIM_2.4_682	F		3.794730972	11/1/1993	0.451469409	77.35106236	13.2543122	6820	9/1/1993
VIM_2.4_683	E		3.188023677	6/1/1991	0.573136231	77.53620917	13.2190121	6830	5/1/1991
VIM_2.4_684	E		3.16834115	12/1/1992	0.990916095	77.69043162	13.26024278	6840	8/1/1992
VIM_2.4_685	J		3.248580093	7/1/1994	0.407649013	77.76383595	12.9594783	6850	7/1/1994
VIM_2.4_686	B		3.92398717	1/1/1993	0.919549162	77.49407664	12.67375731	6860	12/1/1992
VIM_2.4_687	H		3.096404207	8/1/1993	0.863981287	77.34843056	13.19322016	6870	5/1/1993
VIM_2.4_688	I		3.270992022	2/1/1991	0.771489696	77.43685893	13.02335957	6880	10/1/1990
VIM_2.4_689	B		3.40561246	7/1/1992	0.706424703	77.51968957	12.70778223	6890	3/1/1992
VIM_2.4_690	E		3.801312002	7/1/1994	0.481614265	77.44869422	12.9310153	6900	5/1/1994
VIM_2.4_691	H		3.091872564	11/1/1990	0.608789029	77.8677689	12.85348671	6910	9/1/1990
VIM_2.4_692	B		3.067447492	12/1/1990	0.476364874	77.2066775	13.15525302	6920	9/1/1990
VIM_2.4_693	H		3.150048998	5/1/1993	0.095794565	77.25097558	13.18129413	6930	1/1/1993
VIM_2.4_694	A		3.59915652	4/1/1992	0.815143221	77.45021938	12.67009154	6940	1/1/1992
VIM_2.4_695	B		3.890167458	8/1/1991	0.282133826	77.66886582	12.99147256	6950	4/1/1991
VIM_2.4_696	B		3.77011611	12/1/1990	0.093628616	77.34765079	13.10202652	6960	12/1/1990
VIM_2.4_697	I		3.852374301	6/1/1993	0.58887895	77.96116658	13.28954643	6970	5/1/1993
VIM_2.4_698	J		3.633579095	8/1/1992	0.087615353	77.31222667	12.92021114	6980	8/1/1992
VIM_2.4_699	C		3.137700397	1/1/1994	0.944870171	77.89237174	13.00557085	6990	9/1/1993
VIM_2.4_700	H		3.37905987	5/1/1994	0.735356319	77.94782074	13.33350037	7000	1/1/1994
VIM_2.4_701	J		3.084797077	12/1/1993	0.242511092	77.82617986	13.00814711	7010	10/1/1993
VIM_2.4_702	G		3.044065048	2/1/1993	0.453746701	77.24133522	13.04753793	7020	12/1/1992
VIM_2.4_703	G		3.179610923	2/1/1992	0.054151116	77.83364508	12.66318017	7030	2/1/1992
VIM_2.4_704	C		3.890021579	10/1/1992	0.092824243	77.97685053	12.79556398	7040	10/1/1992
VIM_2.4_705	J		3.679983309	10/1/1994	0.047624229	77.40809853	12.70370298	7050	6/1/1994
VIM_2.4_706	F		3.894448503	6/1/1992	0.906858109	77.27852128	13.11803759	7060	5/1/1992
VIM_2.4_707	G		3.641703129	7/1/1991	0.764990112	77.23954284	12.80670915	7070	4/1/1991
VIM_2.4_708	H		3.1255423	2/1/1991	0.29322782	77.24548927	13.35401727	7080	2/1/1991
VIM_2.4_709	E		3.085777027	10/1/1994	0.222449316	77.34923135	13.19863772	7090	7/1/1994
VIM_2.4_710	J		3.824259314	10/1/1992	0.490403351	77.56392757	13.11239041	7100	6/1/1992
VIM_2.4_711	C		3.628813067	10/1/1993	0.787531447	77.29653356	13.0921178	7110	10/1/1993
VIM_2.4_712	I		3.194887371	5/1/1993	0.917984683	77.57913275	13.06374745	7120	5/1/1993
VIM_2.4_713	G		3.60591921	5/1/1992	0.263367458	77.67044365	13.17731475	7130	2/1/1992
VIM_2.4_714	F		3.335690225	5/1/1992	0.445903705	77.25136151	13.27539181	7140	2/1/1992
VIM_2.4_715	G		3.911454154	10/1/1994	0.940275882	77.66315149	12.6022069	7150	8/1/1994
VIM_2.4_716	B		3.854335131	5/1/1993	0.875523961	77.58299704	13.15070224	7160	1/1/1993
VIM_2.4_717	F		3.143895291	12/1/1991	0.536175937	77.32065492	12.9657922	7170	9/1/1991
VIM_2.4_718	I		3.213687493	11/1/1992	0.115857917	77.54344187	12.65316438	7180	10/1/1992
VIM_2.4_719	H		3.059782017	3/1/1994	0.892798966	77.88440817	12.83786791	7190	2/1/1994
VIM_2.4_720	C		3.274637408	12/1/1991	0.560782198	77.33843673	13.17572332	7200	8/1/1991
VIM_2.4_721	C		3.634449147	1/1/1995	0.368381258	77.77541271	12.70831422	7210	1/1/1995
VIM_2.4_722	B		3.094704667	5/1/1991	0.144037428	77.50352658	12.90262534	7220	3/1/1991
VIM_2.4_723	E		3.244510998	8/1/1992	0.533797081	77.58667573	12.88351031	7230	5/1/1992
VIM_2.4_724	A		3.632900119	8/1/1993	0.423608178	77.78110842	13.33894539	7240	6/1/1993
VIM_2.4_725	J		3.516725841	2/1/1992	0.61338034	77.27303985	13.09139338	7250	2/1/1992
VIM_2.4_726	D		3.441012227	7/1/1993	0.467113878	77.20620355	12.94474117	7260	5/1/1993
VIM_2.4_727	D		3.919140479	6/1/1991	0.852369982	77.42175408	12.72540727	7270	2/1/1991
VIM_2.4_728	F		3.496733049	9/1/1994	0.884439798	77.29939118	12.61287061	7280	8/1/1994
VIM_2.4_729	D		3.606393372	1/1/1991	0.909775755	77.64677093	12.68755964	7290	12/1/1990
VIM_2.4_730	G		3.685981665	2/1/1994	0.398146794	77.38447854	13.25699531	7300	2/1/1994
VIM_2.4_731	D		3.463020741	2/1/1991	0.726956937	77.98712706	12.7395154	7310	12/1/1990
VIM_2.4_732	A		3.805742319	10/1/1990	0.510084836	77.20490163	12.99268334	7320	10/1/1990
VIM_2.4_733	J		3.567338724	8/1/1990	0.403206042	77.80707828	13.03390769	7330	6/1/1990
VIM_2.4_734	A		3.912513724	6/1/1992	0.395548232	77.647921	13.2609595	7340	2/1/1992
VIM_2.4_735	G		3.651231201	11/1/1991	0.361437824	77.5494092	12.71659381	7350	7/1/1991
VIM_2.4_736	G		3.268731379	12/1/1991	0.374374192	77.54797453	13.367156	7360	8/1/1991
VIM_2.4_737	D		3.855970191	2/1/1995	0.062305623	77.64308037	13.26248664	7370	11/1/1994
VIM_2.4_738	F		3.840880394	11/1/1991	0.694108411	77.57546043	13.0254388	7380	9/1/1991
VIM_2.4_739	D		3.239593722	5/1/1993	0.63425732	77.83528535	13.01623865	7390	2/1/1993
VIM_2.4_740	B		3.272807026	2/1/1993	0.461484483	77.84929484	13.0546645	7400	10/1/1992
VIM_2.4_741	I		3.141376044	12/1/1991	0.051801746	77.67390383	13.02304583	7410	10/1/1991
VIM_2.4_742	I		3.015899159	4/1/1991	0.15790157	77.40837551	13.06691818	7420	12/1/1990
VIM_2.4_743	F		3.768738573	7/1/1990	0.322286662	77.2845417	13.11641787	7430	6/1/1990
VIM_2.4_744	E		3.635426488	7/1/1990	0.309558848	77.20733118	13.00121471	7440	6/1/1990
VIM_2.4_745	B		3.626539234	12/1/1992	0.422605329	77.91190413	12.65802393	7450	11/1/1992
VIM_2.4_746	E		3.063900874	4/1/1994	0.765318026	77.48093166	12.92580074	7460	4/1/1994
VIM_2.4_747	J		3.930424047	5/1/1991	0.321073315	77.69569518	12.63854229	7470	1/1/1991
VIM_2.4_748	H		3.579301049	2/1/1991	0.597257697	77.98121099	13.3467701	7480	2/1/1991
VIM_2.4_749	F		3.18211655	5/1/1994	0.568339287	77.53223429	12.76003036	7490	1/1/1994
VIM_2.4_750	E		3.318615263	6/1/1991	0.148342096	77.32163405	13.33363136	7500	5/1/1991
VIM_2.4_751	C		3.243346934	8/1/1994	0.29337093	77.57602373	13.26263541	7510	5/1/1994
VIM_2.4_752	H		3.910293933	4/1/1994	0.215359568	77.50206178	13.23407917	7520	3/1/1994
VIM_2.4_753	C		3.530141109	5/1/1993	0.242823685	77.9352674	12.87876974	7530	4/1/1993
VIM_2.4_754	H		3.940236609	10/1/1990	0.232805565	77.61053471	12.60715562	7540	6/1/1990
VIM_2.4_755	A		3.622039315	11/1/1990	0.876046745	77.23532566	12.9827262	7550	9/1/1990
VIM_2.4_756	C		3.622575782	4/1/1995	0.035946038	77.61301585	13.17482128	7560	12/1/1994
VIM_2.4_757	E		3.056670267	3/1/1993	0.596093596	77.72635196	13.32967048	7570	11/1/1992
VIM_2.4_758	F		3.074388125	2/1/1990	0.294415526	77.38202913	12.57360427	7580	2/1/1990
VIM_2.4_759	I		3.21518327	7/1/1994	0.515571663	77.53580263	13.27534028	7590	3/1/1994
VIM_2.4_760	I		3.859325316	9/1/1993	0.05959002	77.8296353	13.33201369	7600	9/1/1993
VIM_2.4_761	D		3.816250503	7/1/1994	0.083399557	77.2366379	12.9443438	7610	7/1/1994
VIM_2.4_762	A		3.695459248	8/1/1992	0.645978763	77.86176664	13.18212962	7620	8/1/1992
VIM_2.4_763	I		3.595254786	5/1/1994	0.465496282	77.44494092	13.19496275	7630	5/1/1994
VIM_2.4_764	C		3.547174805	11/1/1993	0.464997215	77.2392356	13.08417927	7640	10/1/1993
VIM_2.4_765	H		3.368707446	1/1/1994	0.095684094	77.60810411	12.97427917	7650	1/1/1994
VIM_2.4_766	C		3.313817297	6/1/1992	0.394926579	77.37792099	12.86823074	7660	2/1/1992
VIM_2.4_767	H		3.152955045	7/1/1992	0.335924746	77.79241102	12.63660338	7670	5/1/1992
